id,AL,AK,AZ,AR,CA,CO,CT,FL,GA,ID,IL,IN,IA,KS,KY,LA,MD,MA,MI,MN,MS,MO,NE,NV,NJ,NM,NY,NC,OH,OK,OR,RI,SC,TX,UT,VA,WA,cli,ili,hh_cmnty_cli,nohh_cmnty_cli,wearing_mask,travel_outside_state,work_outside_home,shop,restaurant,spent_time,large_event,public_transit,anxious,depressed,worried_finances,tested_positive,cli,ili,hh_cmnty_cli,nohh_cmnty_cli,wearing_mask,travel_outside_state,work_outside_home,shop,restaurant,spent_time,large_event,public_transit,anxious,depressed,worried_finances,tested_positive,cli,ili,hh_cmnty_cli,nohh_cmnty_cli,wearing_mask,travel_outside_state,work_outside_home,shop,restaurant,spent_time,large_event,public_transit,anxious,depressed,worried_finances,tested_positive,cli,ili,hh_cmnty_cli,nohh_cmnty_cli,wearing_mask,travel_outside_state,work_outside_home,shop,restaurant,spent_time,large_event,public_transit,anxious,depressed,worried_finances,tested_positive,cli,ili,hh_cmnty_cli,nohh_cmnty_cli,wearing_mask,travel_outside_state,work_outside_home,shop,restaurant,spent_time,large_event,public_transit,anxious,depressed,worried_finances,tested_positive
995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6942225,0.6942225,12.1813936,8.5654995,46.2287787,14.9449819,33.118077,69.895479,36.0085948,47.1402232,23.2164922,4.0897865,10.2424267,10.0121262,41.2162263,7.1427981,0.8158679,0.7965442,12.2481241,8.5957291,45.6146126,15.7605055,33.8867147,70.0846413,36.6210779,47.2330684,23.6002516,4.5898328,10.9195316,10.408663,43.5650104,6.5384766,0.7858362,0.7660772,12.2085579,8.2577779,45.5314871,15.3618305,32.3061536,69.2180287,36.4810929,45.8250475,22.7634117,4.4731502,11.1038903,10.8441369,42.4738236,6.0714416,0.798581,0.7760308,11.84212,7.6585814,44.7974839,14.9694358,31.7932916,68.9596313,37.2689749,46.3723599,24.05886,4.4147725,11.2990454,11.1637273,41.7006758,5.813967,0.9469519,0.9449689,11.7320323,7.8104616,44.7686103,14.3741703,31.8061871,67.5346234,36.8160701,45.1878857,23.829909,4.3177206,12.018587,11.7529959,41.0000007,4.9242499
996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5435449,0.573724,8.7091345,5.7703783,50.3021053,17.888291,32.4448997,68.742878,36.4911943,45.4533652,20.2365603,4.8337275,11.6658136,8.7153699,31.1246246,5.2904101,0.5039983,0.5435431,8.2850689,5.5984849,49.6231078,17.8707301,31.8630732,69.0526883,36.6440529,44.9052309,20.255478,4.7478226,10.7559057,8.1612561,31.2979248,4.3806537,0.4647053,0.5223794,7.8699234,5.081487,48.3966921,18.0376644,30.710465,69.0884651,36.3289719,45.4825771,20.054599,4.4745102,10.4882419,8.1233186,30.0545143,4.1155828,0.5555431,0.6130556,8.0264818,5.3703362,47.119466,18.3958456,30.2688495,69.4920351,36.8802285,45.405032,19.8955943,4.5151222,10.1958882,8.5318593,30.2134278,3.2915498,0.5971617,0.6416654,7.9946083,5.3782499,46.8393682,18.3364195,30.8673906,68.922773,36.8529457,45.0071336,20.2588088,4.6711231,9.5361744,8.4449352,30.9621361,2.6148284
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5235896,0.4786583,7.0582054,4.627962,59.3970807,10.1741192,30.8764405,65.6208093,29.8479638,40.6841559,16.3735288,14.5252667,10.5568061,9.0460034,36.5954444,3.1417104,0.5318751,0.4773187,7.1428565,4.5742815,58.3201387,10.2299212,30.4945123,66.1930937,30.2747226,40.7770838,16.2244901,14.5918385,10.237518,8.7785101,36.2878854,2.7046776,0.5117592,0.4502303,7.3431785,4.5884504,56.9219307,10.3802571,30.4736203,67.1992756,30.7194347,41.7322218,16.4945895,14.5608007,10.1291723,8.7209315,36.2583385,2.2307689,0.4935948,0.4366836,7.3601802,4.4583174,56.2130712,10.8980908,30.5852937,67.3083494,31.9147014,42.2738255,17.2738216,14.511396,9.9205012,8.9722418,36.1435809,2.2022831,0.4601971,0.3947368,7.2064524,4.4425882,54.3832386,11.1320085,30.2653097,67.9720099,31.8099145,43.0583323,17.6176586,14.074144,9.4845719,8.7648737,35.2120164,2.9464275
998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7004521,0.7034077,7.7026375,4.9366031,46.5961309,20.8365088,32.1577984,69.1383679,33.6447002,45.6537913,17.3656202,6.4620553,11.6822346,9.8849677,32.3381422,2.3985151,0.6487118,0.6579829,7.2899691,4.6647725,44.6556952,20.0907333,31.4880526,69.5436319,33.6706673,45.7340958,17.2817713,6.7261771,11.9499485,9.5219922,32.1564174,2.529173,0.7391215,0.7488504,7.1579211,4.4974548,44.0024983,21.5942528,31.2238566,68.9849566,33.5213654,45.7602028,17.2305959,6.7877858,12.449336,9.3673852,32.7515835,3.2188772,0.8321056,0.8423281,7.2916711,4.6321031,43.7915562,22.3070333,31.3048672,68.914772,33.6775548,46.1554904,17.5527256,7.0957649,12.4158461,8.8879378,32.1669356,3.051636,0.7215456,0.7321048,7.1232299,4.5579592,42.0266401,22.9778914,31.3899759,69.7073921,34.5450892,47.5308133,18.0841338,7.5217003,11.9699877,8.8780762,31.3716701,2.6829203
999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6591225,0.6348147,10.0315148,6.9503088,78.2584158,11.5399766,28.9013115,68.450262,28.8296478,44.5418866,13.6184431,4.4559431,12.3459538,13.0567344,32.1551028,11.7855375,0.5904129,0.5716822,9.7925384,6.8038195,79.3083455,10.9426279,29.5080534,68.2651624,28.9332199,45.0611178,13.5596295,4.1127523,11.6348485,12.2107946,31.2839157,11.6194565,0.5524039,0.4990177,9.7022899,6.8687457,79.0648554,11.0766389,30.2802401,69.3882036,28.9900411,44.5448093,14.2461801,4.2203838,11.8915376,12.6890308,31.0995819,12.1090723,0.4237571,0.3875107,9.3202164,6.5295453,78.9403461,10.6465396,30.0441147,68.522655,29.4928841,45.2591088,14.0940546,4.0242246,12.1490504,12.2595268,31.0522191,9.6151479,0.3476703,0.3541977,9.4512332,6.5818136,78.4506894,10.2344099,29.7900155,68.8098619,29.4215841,44.9336987,14.4988426,3.4819206,12.2580985,11.7747529,31.6792709,6.5889838
1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6680977,0.6614103,9.0230199,5.6145735,50.5905463,17.5859026,32.7024974,69.0490826,38.8643602,47.2471121,23.7878422,4.1131156,10.4679734,9.4593961,33.8482124,4.3591353,0.7979773,0.8008218,9.0835573,5.7109376,49.1737254,17.3612617,32.6785654,68.9771755,39.2692981,48.3601603,24.0746257,4.042122,11.3680562,9.7212875,33.2796139,4.213611,0.7022158,0.724926,9.1138125,5.8118801,48.2477777,17.7272489,32.5425671,68.822332,38.8565919,48.7540922,24.1808762,4.0102049,10.8300151,9.5413704,32.7303977,4.6876055,0.6233687,0.6876163,9.1150088,5.7875345,47.8804256,17.9761519,32.8760522,69.1196364,39.3977317,48.9129726,24.2160132,4.1162039,10.5170231,10.2898178,32.0815808,4.870133,0.6182022,0.6848014,9.1058641,5.9544859,47.7407726,18.5593891,32.5775699,69.192425,38.9932973,48.7646759,23.8754109,4.111379,10.0373334,10.0446578,31.6366655,6.1290362
1001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6956563,0.6874334,9.2566352,6.441752,53.5008187,13.7896728,28.4805137,67.2558711,39.9398968,44.4986375,20.720246,4.7593253,10.2137625,9.9348885,34.7173815,9.6748148,0.7875247,0.7738978,9.0273954,6.2172721,52.0491045,14.5294713,28.2610533,67.5674696,40.1431616,44.8927169,20.2251274,4.423981,10.7480716,9.2974809,34.8806317,9.094005,0.748481,0.7343712,8.8365819,5.8739193,50.6605785,14.8536208,27.6125906,67.257026,40.2052055,45.9711145,20.6163512,4.5613869,10.7979651,9.5386987,34.0936981,8.2417784,0.6764405,0.7145174,8.5479124,5.5410934,49.7869085,14.7712991,26.6649503,67.7584081,40.8977077,45.6869303,21.4070628,4.2270095,10.6635655,9.624889,33.5181225,7.051722,0.6559287,0.6957796,8.4522407,5.5572222,48.8123335,15.189667,26.7295847,67.8845368,41.607279,45.8688293,21.5883251,4.8863816,11.3178096,10.3027402,32.5097642,6.0326558
1002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6024508,0.6064447,7.5691701,5.1662436,82.9336793,7.7095872,26.3942757,62.6116013,28.9121965,38.1514273,14.3778705,5.6183281,10.0168656,8.6396501,37.5423482,5.0286062,0.6010686,0.6036818,7.4249307,5.0769591,82.3723391,7.6014857,26.4306139,62.997134,29.0795499,38.4449561,14.6744636,5.6196906,9.8996944,8.4846555,37.1742634,4.7092547,0.5889113,0.5929654,7.3705897,4.9695785,81.7660276,7.3625968,26.4814698,63.4623431,29.4792651,38.4334688,14.8224449,5.5979903,10.0241147,8.5440646,37.4359696,4.824936,0.6189239,0.6146422,7.5661887,5.0534323,80.7782514,7.4366916,26.0470926,63.6081359,29.7789013,38.6986889,15.0488736,5.3649377,10.1481825,8.676956,37.1000834,4.1998232,0.5668017,0.5771639,7.4102689,4.9251925,79.6110657,7.3852059,25.9443042,63.6667623,30.3898615,38.950644,15.2251699,5.2303799,10.1070154,8.7853072,36.5323549,4.5536519
1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2046126,1.2827934,18.1295595,14.6700499,81.3600124,15.4827293,34.6696499,65.3885797,34.5607278,39.4988072,17.7485922,5.2536792,13.7864429,9.6843984,40.3397748,9.2978234,1.1529051,1.2052967,18.5016152,15.0013034,81.8981056,15.4432435,34.6910172,65.1929638,34.4665332,39.4156334,17.9584266,5.3792545,14.4460111,10.0947665,40.2519999,9.8972965,1.0949076,1.1473059,19.3735499,15.6497091,82.0328436,15.2266714,35.4234918,65.7894358,34.8557563,40.2763328,17.4415984,5.1101048,14.4357698,10.4950413,38.9767709,10.3862004,1.0236491,1.0757542,19.1438413,15.7544768,81.726993,14.9411345,35.0603294,66.3185859,34.836033,39.9516291,17.1472967,4.8630259,14.5805164,10.400431,38.3868621,12.1789486,0.9144797,0.9408907,19.2833782,15.9732542,82.6937876,14.4562367,35.1127681,66.0473532,34.3712019,39.2986512,16.7693622,4.5008386,15.0381747,10.7977569,39.7764025,11.3418348
1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8158679,0.7965442,12.2481241,8.5957291,45.6146126,15.7605055,33.8867147,70.0846413,36.6210779,47.2330684,23.6002516,4.5898328,10.9195316,10.408663,43.5650104,6.5384766,0.7858362,0.7660772,12.2085579,8.2577779,45.5314871,15.3618305,32.3061536,69.2180287,36.4810929,45.8250475,22.7634117,4.4731502,11.1038903,10.8441369,42.4738236,6.0714416,0.798581,0.7760308,11.84212,7.6585814,44.7974839,14.9694358,31.7932916,68.9596313,37.2689749,46.3723599,24.05886,4.4147725,11.2990454,11.1637273,41.7006758,5.813967,0.9469519,0.9449689,11.7320323,7.8104616,44.7686103,14.3741703,31.8061871,67.5346234,36.8160701,45.1878857,23.829909,4.3177206,12.018587,11.7529959,41.0000007,4.9242499,1.0152725,1.0822941,12.3781652,8.2845966,43.3110292,15.0227154,32.2909939,67.6431997,37.2942667,46.7742028,24.5885434,4.3778679,12.0800936,12.4677164,40.3246728,3.9855072
1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6528366,0.6920068,14.2593559,11.9136406,54.9285755,31.6286158,34.8464843,65.4093379,34.8466761,42.9028688,15.2814268,6.2020094,12.2422154,11.726614,34.8446282,6.6455907,0.6734104,0.6734104,13.9668503,11.0331976,54.8875811,30.3362465,35.2748958,63.5472084,33.0499307,43.6518434,15.2488352,6.3481239,13.6855698,12.3304006,33.9236692,6.8179014,0.8701587,0.8701587,13.9312382,11.0051158,55.1112661,30.2309401,35.557002,64.7021982,33.3550953,44.4949416,15.9975518,6.6709413,14.7519282,11.87969,33.2010561,7.4672563,0.8461547,0.8461547,14.0943304,10.6505321,54.7525948,31.5145894,34.0466802,65.6939779,33.6576998,45.979455,16.277643,5.5123283,13.5442735,10.2529535,32.864485,6.5214691,0.6531879,0.6531879,13.9704703,10.0935572,55.6680997,31.0594476,32.7332607,64.8667153,33.2667327,45.533522,16.33343,5.2667193,14.7058147,10.8694485,33.7211075,6.8178793
1006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7979773,0.8008218,9.0835573,5.7109376,49.1737254,17.3612617,32.6785654,68.9771755,39.2692981,48.3601603,24.0746257,4.042122,11.3680562,9.7212875,33.2796139,4.213611,0.7022158,0.724926,9.1138125,5.8118801,48.2477777,17.7272489,32.5425671,68.822332,38.8565919,48.7540922,24.1808762,4.0102049,10.8300151,9.5413704,32.7303977,4.6876055,0.6233687,0.6876163,9.1150088,5.7875345,47.8804256,17.9761519,32.8760522,69.1196364,39.3977317,48.9129726,24.2160132,4.1162039,10.5170231,10.2898178,32.0815808,4.870133,0.6182022,0.6848014,9.1058641,5.9544859,47.7407726,18.5593891,32.5775699,69.192425,38.9932973,48.7646759,23.8754109,4.111379,10.0373334,10.0446578,31.6366655,6.1290362,0.7406369,0.7956366,9.0067813,5.9259286,46.8830943,18.1570662,32.2055924,68.5624571,38.5697904,48.3358982,23.6102132,3.968512,10.3409976,10.4891395,32.297909,5.3448404
1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8359225,1.8864164,31.1181467,25.1775791,50.2244327,17.4974001,37.5021021,61.6249805,29.8997857,41.6838685,20.84382,3.028426,13.2072036,9.8456865,44.2592277,25.7201223,1.9757645,2.0578399,33.3462051,27.0201467,50.3687503,17.5751463,37.8496494,60.865148,29.623072,42.8535432,21.6687587,3.1840923,13.3133927,9.6369818,45.1482593,28.0727295,2.0664614,2.1560648,34.1350858,27.9430589,51.0388785,17.5172825,38.3556216,60.3136302,29.1926202,43.8503685,20.9212358,3.0989647,13.5221792,10.0114218,45.3496673,27.7121877,2.1758223,2.2204105,34.2926461,28.0052783,51.7422761,17.0808603,38.4122011,60.2583885,28.6944972,42.918159,20.5241172,3.2335941,13.2588899,10.1100782,44.9867726,27.6561874,2.1783329,2.2097491,33.6077819,27.9593619,53.7652369,16.276817,37.9094832,60.6275453,28.6635169,43.0990604,20.785812,2.7258124,12.2370287,9.8269195,44.7733509,26.2138568
1008,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4231275,0.4106245,8.2659673,5.4379232,57.7076112,16.8722588,32.0716095,66.7348016,35.2436254,46.1657964,21.00229,6.3848919,8.8919514,7.9011951,32.1571606,3.7313638,0.467183,0.4546575,7.8648666,5.0947488,56.1823055,16.9517736,32.1498744,66.8333891,35.7740261,46.8596249,21.3922602,6.6333215,8.9837772,7.8632741,31.8588153,3.7553847,0.491626,0.501704,7.7029642,4.9256506,55.0813383,17.3738506,32.6818342,67.4501038,36.5578059,47.0146755,21.878608,6.5561593,9.1429484,7.7936161,32.3630179,3.3769259,0.491267,0.5055273,7.482343,4.711104,53.8679762,17.7779626,32.7326532,67.5549881,36.8104903,47.1488988,21.7005088,6.5566829,9.086576,7.5071761,32.1657176,3.1395552,0.558347,0.5895171,7.8064372,4.8559712,52.239748,18.0854804,32.5410827,67.6709635,36.9234837,47.4200383,21.7794672,6.9181826,9.3540903,8.0515606,32.9473056,3.9473876
1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518304,0.5301945,8.273273,5.6037926,43.7728196,10.617473,29.4988271,68.1984176,35.7251722,49.4138304,19.4562117,3.1023325,10.9581009,9.3550419,29.3675949,5.2542016,0.6482835,0.6572811,8.4183103,5.6011156,43.1718035,10.6971367,29.2678472,68.3664322,35.8963704,49.6430414,19.9175064,3.0238603,10.5618349,9.2128542,29.0786057,5.2535927,0.6303855,0.6393255,8.4470868,5.5616412,41.7374275,10.7487067,28.5507439,68.3344349,36.1280399,49.3374157,20.3336346,2.9931342,10.4173609,9.3121334,28.8251603,5.2158311,0.6916025,0.6731515,8.3458184,5.467207,40.6638183,10.9012559,28.4648556,67.756916,35.784038,49.4280015,20.7794314,3.0979964,10.346241,9.8102095,29.139288,3.8983064,0.7027886,0.6834426,8.5570092,5.3596581,39.3958165,10.5702908,28.6434243,67.8263029,35.890333,49.288057,21.2324417,3.3752823,10.2278359,10.0906716,29.3372354,2.6813889
1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1830166,1.2539915,27.1498877,22.5656442,48.6888708,13.9597655,41.8354682,66.2587443,35.0551896,46.9704789,23.6662546,3.2587926,12.8188694,9.1456531,29.0603193,24.2263217,1.2238191,1.4150633,27.6784831,23.0281669,48.6434323,14.8303905,41.2341792,65.0369772,36.0599692,47.1850275,24.0290938,3.5252783,11.2686216,8.6578283,30.2027502,25.2907243,1.2072707,1.3597221,27.7231909,22.8288365,50.9699265,15.1604978,40.292536,64.4878869,35.1128522,46.5220991,23.3100621,3.3770104,12.414288,9.6180848,30.0549964,23.5052589,1.2936075,1.4530684,27.4700896,22.3717226,51.3605675,15.7378752,39.452612,65.804722,35.3508361,46.6446963,22.9638534,3.2513733,12.1637874,9.1502222,30.4075944,23.7270441,1.2993256,1.4167804,27.1519193,22.0121964,51.1943203,15.0778313,39.4920733,64.1321714,34.1439989,46.0175984,23.0267604,3.1230193,12.1163975,9.7079908,31.0606369,21.8500726
1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0943372,1.1073733,16.2766576,12.4321067,26.5803117,15.321575,35.5398127,67.0736746,41.1953692,48.4361698,23.928884,3.277639,11.8760325,11.2409365,38.9562927,10.6297721,1.1695425,1.1826144,16.7505276,12.8092228,27.5320462,14.2766606,36.4986712,66.9896584,40.5469277,48.6003443,23.3634881,3.2515079,12.1665692,11.9951583,39.829113,11.9563855,1.2077486,1.2208307,16.6526725,12.6627468,28.4478739,13.5095225,36.3225544,66.0430163,40.580629,48.3225586,23.3333414,3.0752699,12.2619325,11.212357,38.7779118,13.4057441,1.31773,1.3305995,16.9418064,12.9797701,28.2023223,12.9614316,36.4114216,66.7858744,40.5763452,48.3171892,23.075317,3.0500641,12.9587348,11.7265047,39.3296885,15.4546196,1.3765926,1.3987501,18.4499451,13.8527162,27.6762713,13.6234923,35.7494829,66.8788598,40.8418848,48.8911512,23.2649074,3.0595504,13.0613825,12.6217127,39.2991267,17.201318
1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4776102,0.5271026,10.5107146,6.6700629,59.7805496,13.924173,32.2263596,69.3668426,36.1162721,46.7308055,20.2875724,3.0519292,9.4780168,8.5102123,32.8661528,8.3333611,0.5294527,0.5968649,10.3695422,6.4721255,58.8508219,13.8562648,32.3222976,69.9652595,36.1008854,46.8852038,19.9243915,2.9309587,8.8590276,8.1318198,32.8161674,8.9124169,0.4896115,0.55753,10.3276293,6.5221733,57.7314092,13.8046705,31.7882746,69.6505472,35.7553861,46.3412015,19.8663649,2.8057506,8.6417286,8.1395319,32.6777946,9.9112693,0.5181386,0.5860827,10.3591628,6.3007192,56.793069,14.3133955,31.6577187,69.5602666,35.8484636,45.9640691,20.5305293,3.0037112,9.2120994,8.1441616,32.8451037,9.2767552,0.5113578,0.5992106,9.963127,5.9901572,56.0484597,14.5021518,31.7289555,68.8139378,35.5919714,45.7402234,20.4531023,2.8502777,9.5611927,8.5616381,33.5430178,9.1362428
1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9757645,2.0578399,33.3462051,27.0201467,50.3687503,17.5751463,37.8496494,60.865148,29.623072,42.8535432,21.6687587,3.1840923,13.3133927,9.6369818,45.1482593,28.0727295,2.0664614,2.1560648,34.1350858,27.9430589,51.0388785,17.5172825,38.3556216,60.3136302,29.1926202,43.8503685,20.9212358,3.0989647,13.5221792,10.0114218,45.3496673,27.7121877,2.1758223,2.2204105,34.2926461,28.0052783,51.7422761,17.0808603,38.4122011,60.2583885,28.6944972,42.918159,20.5241172,3.2335941,13.2588899,10.1100782,44.9867726,27.6561874,2.1783329,2.2097491,33.6077819,27.9593619,53.7652369,16.276817,37.9094832,60.6275453,28.6635169,43.0990604,20.785812,2.7258124,12.2370287,9.8269195,44.7733509,26.2138568,2.4424196,2.4732576,33.9779911,28.6317458,55.3578078,17.1653187,37.5179787,61.2271301,28.7562261,42.2672254,20.6935404,2.6251922,12.3835666,9.7327011,43.5601779,25.5500368
1014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6734104,0.6734104,13.9668503,11.0331976,54.8875811,30.3362465,35.2748958,63.5472084,33.0499307,43.6518434,15.2488352,6.3481239,13.6855698,12.3304006,33.9236692,6.8179014,0.8701587,0.8701587,13.9312382,11.0051158,55.1112661,30.2309401,35.557002,64.7021982,33.3550953,44.4949416,15.9975518,6.6709413,14.7519282,11.87969,33.2010561,7.4672563,0.8461547,0.8461547,14.0943304,10.6505321,54.7525948,31.5145894,34.0466802,65.6939779,33.6576998,45.979455,16.277643,5.5123283,13.5442735,10.2529535,32.864485,6.5214691,0.6531879,0.6531879,13.9704703,10.0935572,55.6680997,31.0594476,32.7332607,64.8667153,33.2667327,45.533522,16.33343,5.2667193,14.7058147,10.8694485,33.7211075,6.8178793,0.6289372,0.6289372,13.605843,10.1206849,56.5014394,30.1972456,32.8249059,67.4403491,34.5491958,46.6182311,16.5120562,4.5756484,14.0150759,8.7119787,34.4785557,6.3755248
1015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5761189,0.6078326,11.6017652,7.8277014,36.7388768,18.278375,34.9005821,70.6669747,41.0451971,48.9757067,25.7086222,3.3351099,11.354496,9.5317387,33.4225564,5.1600932,0.5267112,0.5618816,11.4983715,8.0912724,37.2773794,18.4188283,34.8018363,70.5565553,40.5205696,48.4542878,25.9915139,3.2714561,11.2347256,10.2743392,34.7944583,6.048392,0.6033224,0.6277257,11.4494587,7.9872751,37.3447462,18.373921,33.9988384,71.1065815,40.7229479,48.3062088,25.5557942,3.1091374,11.2333859,10.6068145,36.3983296,6.8547392,0.5627689,0.5990842,11.5580527,8.162879,37.8125667,17.8606145,33.7664537,70.004508,40.0865419,48.343246,24.8977285,2.981591,11.4423091,10.2825609,36.2552537,5.8556659,0.6727715,0.7080011,11.3552471,7.8834395,37.1763829,18.1087797,33.9486748,70.6296467,39.1184913,48.424229,25.7258956,3.0772407,10.523829,9.5985482,37.5520954,7.3273714
1016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2657878,1.3265533,27.7726544,22.7059411,41.6070573,17.0489299,34.8892366,63.3508726,33.8767096,44.0410806,18.9969344,2.7954549,14.7634279,11.7395572,40.0034198,17.079191,1.4483347,1.4686966,28.6054319,23.6883588,42.481536,16.9569814,34.4882742,63.3059627,33.2478913,44.4425243,18.8505029,2.7687217,15.0756314,12.2763329,40.9784428,18.2051189,1.5712913,1.5780073,29.4918783,24.6725821,44.5045212,16.8953355,34.5643737,63.038755,32.4165073,44.67709,19.3538539,2.9149793,15.9149768,12.4344011,40.8654439,19.0355233,1.4981212,1.5251191,29.9351727,25.2597809,45.3036056,16.615064,34.386158,62.9778624,31.4268702,44.4843904,18.7505013,2.9813676,15.9827708,12.9455158,40.8775806,19.7435796,1.5079017,1.4951269,30.9598766,26.0550773,45.8806579,15.7689085,34.7456908,62.0125505,30.6553516,43.8285757,18.5523355,2.9423448,16.441658,13.1862008,41.6269248,19.4954128
1017,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1807988,1.1551852,20.3911732,16.3161575,36.5042299,18.6999641,38.6076762,67.733078,38.6359031,47.6606349,24.524628,4.5243119,11.6871745,9.0900889,30.8949511,15.1093528,1.1421022,1.1246727,21.0457183,17.0131386,37.634229,18.5024402,39.6544637,68.0502723,37.812198,48.1786559,24.8627516,4.3803327,12.4077425,9.1998094,32.0702183,15.7255919,1.1169889,1.1076621,20.7191505,16.7289713,37.6114187,18.5435118,39.0081261,67.8513154,37.5599296,47.6481144,24.9915541,4.2527966,12.9228817,9.6706689,31.2655156,14.1077059,1.1582683,1.1696118,21.0855056,16.9559187,37.9300913,18.4771387,38.4375099,67.2285387,37.5680086,47.9366195,24.4750848,4.1483949,13.3012286,9.4216367,30.9968176,15.117553,1.2822238,1.287401,21.233538,17.0185782,38.4696077,18.1826817,37.3739966,67.273998,37.5085693,48.11269,24.9010292,4.0635905,13.3021934,9.4500081,30.5403079,16.5461458
1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3578885,0.3578885,8.3597469,4.847171,65.4706456,14.1083357,27.4687005,61.4512367,34.5149488,38.3243466,16.6231779,3.4821674,12.5066568,9.7194715,34.9470073,3.7454992,0.4122855,0.4122855,8.3233852,4.9688451,64.7482692,13.9985281,27.5841962,61.1864058,34.0883414,38.4898846,16.8471859,3.4399469,12.6567799,11.1227191,35.274899,3.3486179,0.2783721,0.2783721,7.9090408,4.6915041,63.7027955,13.6443149,27.0658866,61.4286099,34.8498119,40.2558089,16.3099721,3.3036637,11.7547971,9.9408136,36.2675436,1.8603433,0.3126106,0.3126106,7.7932854,4.636212,63.8045582,13.1523195,26.7456018,62.5338005,34.8566863,39.9396886,16.3421483,3.1815098,11.3559831,9.7579421,35.7817762,1.8742906,0.2856543,0.2856543,7.9954241,5.0947654,63.9863969,13.1496431,26.6264896,63.1864928,34.0269117,38.9379309,16.3276176,3.1606708,11.127433,9.8758091,35.9738711,1.9785697
